location	address	adname	cityname	id	importance	name	pname	tel	type	typecode	经	纬	places_code	places	keywords
114.492831,37.061910	中兴大街18号世贸天街B区F1层	桥东区	邢台市	B0FFG944BD	[]	优衣库(世贸天街店)	河北省	0319-3128676	购物服务;服装鞋帽皮具店;品牌服装店	061101	114.492831	37.061910	130000	河北省	UNIQLO
114.544910,38.023161	建华南大街136号万达广场1层1006号	裕华区	石家庄市	B0FFFFPZVC	[]	优衣库(万达广场店)	河北省	0311-67796238	购物服务;服装鞋帽皮具店;品牌服装店	061101	114.544910	38.023161	130000	河北省	UNIQLO
116.725258,39.528191	爱民东道111号附近	广阳区	廊坊市	B0FFHQON6J	[]	优衣库(爱民东道店)	河北省	[]	购物服务;服装鞋帽皮具店;品牌服装店	061101	116.725258	39.528191	130000	河北省	UNIQLO
119.605671,39.935646	河北大街150号茂业百货1层	海港区	秦皇岛市	B0FFGBA1FL	[]	优衣库(金源店)	河北省	0335-3033581;4008880296	购物服务;服装鞋帽皮具店;品牌服装店	061101	119.605671	39.935646	130000	河北省	UNIQLO
114.520536,36.625695	联纺东路505号阳光天鸿广场b座1楼	丛台区	邯郸市	B0FFGE8UDK	[]	优衣库(阳光天鸿广场店)	河北省	[]	购物服务;服装鞋帽皮具店;品牌服装店	061101	114.520536	36.625695	130000	河北省	UNIQLO
118.188401,39.624454	新华东道100号万达广场写字楼D座1层	路南区	唐山市	B0FFHK0TRN	[]	优衣库(唐山万达广场店)	河北省	[]	购物服务;服装鞋帽皮具店;服装鞋帽皮具店	061100	118.188401	39.624454	130000	河北省	UNIQLO
116.863932,39.948870	102国道27号永旺梦乐城燕郊店1层101	三河市	廊坊市	B0FFHHF39F	[]	优衣库(燕郊永旺梦乐城店)	河北省	[]	购物服务;服装鞋帽皮具店;品牌服装店	061101	116.863932	39.948870	130000	河北省	UNIQLO
118.188718,39.624149	增盛路18号万达广场	路南区	唐山市	B0FFG502EJ	[]	优衣库(新华副道)	河北省	0315-5102690	购物服务;服装鞋帽皮具店;品牌服装店	061101	118.188718	39.624149	130000	河北省	UNIQLO
118.185530,39.624460	新华东道120号万达百货1层	路南区	唐山市	B013B0T8WI	[]	优衣库(唐山万达广场店)	河北省	0315-5102690	购物服务;服装鞋帽皮具店;品牌服装店	061101	118.185530	39.624460	130000	河北省	UNIQLO
114.476367,37.632396	建华南街道136号裕华万达	赞皇县	石家庄市	B0FFFFNC04	[]	优衣库(四号路)	河北省	[]	购物服务;服装鞋帽皮具店;服装鞋帽皮具店	061100	114.476367	37.632396	130000	河北省	UNIQLO
117.958252,39.794062	白官屯市场东150米	丰润区	唐山市	B0FFG4NVLX	[]	优衣库品牌折扣	河北省	[]	购物服务;服装鞋帽皮具店;服装鞋帽皮具店	061100	117.958252	39.794062	130000	河北省	UNIQLO
114.506532,38.044528	中山东路39号勒泰中心L1层F1-04	长安区	石家庄市	B0FFFE0ELP	[]	UNIQLO(勒泰中心)	河北省	0311-66766806	购物服务;服装鞋帽皮具店;品牌服装店	061101	114.506532	38.044528	130000	河北省	UNIQLO
115.493427,38.861939	唐家胡同百草堂旁	莲池区	保定市	B0FFGNY5OC	[]	优依库	河北省	[]	购物服务;购物相关场所;购物相关场所	060000	115.493427	38.861939	130000	河北省	UNIQLO
115.465770,38.883533	七一西路67号附近	竞秀区	保定市	B0FFI2MWQY	[]	优依库(高庙店)	河北省	[]	购物服务;服装鞋帽皮具店;服装鞋帽皮具店	061100	115.465770	38.883533	130000	河北省	UNIQLO
114.883320,40.820100	小河套百胜街一楼46铺	桥西区	张家口市	B0FFH9EKDL	[]	优衣库服饰	河北省	[]	购物服务;购物相关场所;购物相关场所	060000	114.883320	40.820100	130000	河北省	UNIQLO
117.335590,40.933560	医院对面胡同	滦平县	承德市	B0FFIA2666	[]	优衣库服装店	河北省	[]	购物服务;专卖店;专营店	061200	117.335590	40.933560	130000	河北省	UNIQLO
115.220621,40.376347	解放路1号	涿鹿县	张家口市	B0FFI7V08J	[]	优衣库女装	河北省	[]	购物服务;购物相关场所;购物相关场所	060000	115.220621	40.376347	130000	河北省	UNIQLO
114.499241,37.973199	嘉华路与107国道交叉口商脉陶瓷城	裕华区	石家庄市	B0FFHD5V3H	[]	优衣库卫浴	河北省	[]	购物服务;家居建材市场;家居建材市场	060600	114.499241	37.973199	130000	河北省	UNIQLO
114.506392,38.043931	中山东路172号石家庄勒泰中心1层	长安区	石家庄市	B0FFIK3SXO	[]	UNIQLO(勒泰店)其它1家分店	河北省	0311-66766806	购物服务;购物相关场所;购物相关场所	060000	114.506392	38.043931	130000	河北省	UNIQLO
118.509952,31.685380	湖东北路与湖南西路交汇处金鹰国际购物中心内(金鹰一层金店旁)	花山区	马鞍山市	B0FFI2QYHO	[]	优衣库	安徽省	[]	购物服务;服装鞋帽皮具店;服装鞋帽皮具店	061100	118.509952	31.685380	340000	安徽省	UNIQLO
117.304235,31.740251	庐州大道与紫云路交叉口悦方IDMall	包河区	合肥市	B0FFHJ4QT5	[]	优衣库	安徽省	[]	购物服务;服装鞋帽皮具店;品牌服装店	061101	117.304235	31.740251	340000	安徽省	UNIQLO
117.608918,32.152018	中兴街与子建路交叉口西南100米	肥东县	合肥市	B0FFG49CGN	[]	优衣库	安徽省	[]	购物服务;服装鞋帽皮具店;服装鞋帽皮具店	061100	117.608918	32.152018	340000	安徽省	UNIQLO
118.367285,31.328990	中和路11号苏宁广场1层-2层	镜湖区	芜湖市	B0FFFQZKDU	[]	优衣库(芜湖苏宁广场店)	安徽省	0553-3906601	购物服务;服装鞋帽皮具店;品牌服装店	061101	118.367285	31.328990	340000	安徽省	UNIQLO
117.257737,31.853641	长江西路189号之心城F1层1F-13	蜀山区	合肥市	B0FFFX4OXC	[]	优衣库(之心城)	安徽省	0551-65189580	购物服务;服装鞋帽皮具店;品牌服装店	061101	117.257737	31.853641	340000	安徽省	UNIQLO
117.221373,31.820337	南二环路3818号万达广场f1层	蜀山区	合肥市	B0FFG28RPO	[]	优衣库(怀宁路)	安徽省	0551-63758167	购物服务;服装鞋帽皮具店;品牌服装店	061101	117.221373	31.820337	340000	安徽省	UNIQLO
117.261795,31.877214	长丰路66号欢乐颂1-2层	庐阳区	合肥市	B022719NTE	[]	优衣库(欢乐颂店)	安徽省	0551-65691801	购物服务;服装鞋帽皮具店;品牌服装店	061101	117.261795	31.877214	340000	安徽省	UNIQLO
118.398620,31.338620	赭山东路1号万达广场万达百货1层	镜湖区	芜湖市	B022915BP0	[]	优衣库(芜湖镜湖万达广场店)	安徽省	0553-2915136	购物服务;服装鞋帽皮具店;品牌服装店	061101	118.398620	31.338620	340000	安徽省	UNIQLO
118.309193,32.304287	南谯北路800号滁州苏宁广场1F	琅琊区	滁州市	B0FFFW269T	[]	优衣库(滁州苏宁广场店)	安徽省	0550-7117990	购物服务;购物相关场所;购物相关场所	060000	118.309193	32.304287	340000	安徽省	UNIQLO
118.341022,29.821157	下街与黄山北路交叉口东南50米	徽州区	黄山市	B0FFFGOXX5	[]	仪浩优衣库	安徽省	[]	购物服务;服装鞋帽皮具店;服装鞋帽皮具店	061100	118.341022	29.821157	340000	安徽省	UNIQLO
118.235133,31.227776	三山街道321省道鹏发花园	三山区	芜湖市	B0FFH84KOH	[]	优衣裤	安徽省	[]	购物服务;服装鞋帽皮具店;服装鞋帽皮具店	061100	118.235133	31.227776	340000	安徽省	UNIQLO
116.917646,33.250579	双桥集镇电信局北侧	怀远县	蚌埠市	B0FFH37PVE	[]	优+衣库	安徽省	15705600594	购物服务;购物相关场所;购物相关场所	060000	116.917646	33.250579	340000	安徽省	UNIQLO
119.133079,30.977274	弘丰步行街2-9	郎溪县	宣城市	B0FFFVY2FR	[]	优·衣库	安徽省	[]	购物服务;服装鞋帽皮具店;服装鞋帽皮具店	061100	119.133079	30.977274	340000	安徽省	UNIQLO
116.697630,34.363943	黄口镇米兰国际西50米(一小旁边)	萧县	宿州市	B0FFHCFHAM	[]	优衣库女装	安徽省	[]	购物服务;购物相关场所;购物相关场所	060000	116.697630	34.363943	340000	安徽省	UNIQLO
116.351091,34.423582	S101(芒砀南路)	砀山县	宿州市	B0FFHS7RLM	[]	优衣库经典装男鞋	安徽省	[]	购物服务;专卖店;专营店	061200	116.351091	34.423582	340000	安徽省	UNIQLO
113.026428,25.804050	友阿国际广场富一层	北湖区	郴州市	B0FFIGA3OT	[]	优衣库	湖南省	[]	购物服务;服装鞋帽皮具店;品牌服装店	061101	113.026428	25.804050	430000	湖南省	UNIQLO
109.964664,27.548834	中心市场2栋(东兴街242号)	鹤城区	怀化市	B0FFG064NW	[]	优衣库	湖南省	[]	购物服务;服装鞋帽皮具店;服装鞋帽皮具店	061100	109.964664	27.548834	430000	湖南省	UNIQLO
112.372602,26.966292	春风西路3-13号附近	衡阳县	衡阳市	B0FFH0MUTR	[]	优衣库	湖南省	[]	购物服务;服装鞋帽皮具店;服装鞋帽皮具店	061100	112.372602	26.966292	430000	湖南省	UNIQLO
112.556275,25.278591	解放路10号附近	临武县	郴州市	B0FFIHLIVO	[]	优衣库	湖南省	[]	购物服务;服装鞋帽皮具店;服装鞋帽皮具店	061100	112.556275	25.278591	430000	湖南省	UNIQLO
113.081489,28.801728	人民路与高泉南路交叉口西北50米	汨罗市	岳阳市	B0FFH5FQGV	[]	优衣库	湖南省	[]	购物服务;服装鞋帽皮具店;服装鞋帽皮具店	061100	113.081489	28.801728	430000	湖南省	UNIQLO
113.035308,28.132861	万家丽中路三段36号喜盈门·范城1层	雨花区	长沙市	B0FFF2MA58	[]	优衣库(喜盈门范城店)	湖南省	0731-89930040	购物服务;服装鞋帽皮具店;品牌服装店	061101	113.035308	28.132861	430000	湖南省	UNIQLO
109.961278,27.548769	东兴街242号	鹤城区	怀化市	B02E90PWD1	[]	优衣库(东兴步行街)	湖南省	[]	购物服务;专卖店;专营店	061200	109.961278	27.548769	430000	湖南省	UNIQLO
112.975209,28.190252	坡子街216号的悦方ID MALL 1-2层	天心区	长沙市	B0FFF3J7G1	[]	优衣库(悦方ID店)	湖南省	0731-89966032	购物服务;服装鞋帽皮具店;品牌服装店	061101	112.975209	28.190252	430000	湖南省	UNIQLO
109.960807,27.548561	东兴街122号	鹤城区	怀化市	B0FFG3OK85	[]	优衣库(东兴步行街)	湖南省	[]	购物服务;服装鞋帽皮具店;品牌服装店	061101	109.960807	27.548561	430000	湖南省	UNIQLO
113.086394,28.248674	星沙大道178号华润万象汇1层125-127号	长沙县	长沙市	B0FFGD6VNH	[]	优衣库(华润万象汇店)	湖南省	0731-84075580	购物服务;服装鞋帽皮具店;品牌服装店	061101	113.086394	28.248674	430000	湖南省	UNIQLO
112.954508,28.223011	岳麓大道57号奥克斯广场F1层	岳麓区	长沙市	B0FFFDGB8L	[]	优衣库(奥克斯广场店)	湖南省	0731-88295700	购物服务;服装鞋帽皮具店;品牌服装店	061101	112.954508	28.223011	430000	湖南省	UNIQLO
112.918421,27.833180	建设南路102号步步高广场(湘潭店)1层B馆一层	岳塘区	湘潭市	B0FFGCUYRI	[]	优衣库(湘潭步步高店)	湖南省	[]	购物服务;服装鞋帽皮具店;品牌服装店	061101	112.918421	27.833180	430000	湖南省	UNIQLO
112.900671,28.196363	梅溪湖环湖路1177号金茂览秀城1层	岳麓区	长沙市	B0FFHWI92X	[]	优衣库(金茂览秀城店)	湖南省	[]	购物服务;服装鞋帽皮具店;品牌服装店	061101	112.900671	28.196363	430000	湖南省	UNIQLO
111.681027,29.056216	万达广场	武陵区	常德市	B0FFHCV72K	[]	优衣库(常德万达广场店)	湖南省	0736-7779637	购物服务;服装鞋帽皮具店;品牌服装店	061101	111.681027	29.056216	430000	湖南省	UNIQLO
113.014407,28.111671	湘府中路18号德思勤四季汇购物中心1层	雨花区	长沙市	B0FFGLNIYV	[]	优衣库(德思勤城市广场店)	湖南省	0731-88572552	购物服务;服装鞋帽皮具店;品牌服装店	061101	113.014407	28.111671	430000	湖南省	UNIQLO
112.994728,28.154791	韶山中路421号凯德广场1层	雨花区	长沙市	B0FFF3TENM	[]	优衣库(雨花亭凯德广场店)	湖南省	0731-84723258	购物服务;服装鞋帽皮具店;品牌服装店	061101	112.994728	28.154791	430000	湖南省	UNIQLO
113.011822,28.111319	湘府中路18号德思勤四季汇购物中心	雨花区	长沙市	B0FFHPRWJV	[]	优衣库(湘府中路)	湖南省	[]	购物服务;服装鞋帽皮具店;品牌服装店	061101	113.011822	28.111319	430000	湖南省	UNIQLO
112.902206,28.196624	梅溪湖街道环湖路1177号(地铁二号线文化艺术中心站二号出口)	岳麓区	长沙市	B0FFHI8GX8	[]	优衣库(金茂汇店)	湖南省	[]	购物服务;服装鞋帽皮具店;品牌服装店	061101	112.902206	28.196624	430000	湖南省	UNIQLO
112.988029,28.214424	CFC富兴时代	开福区	长沙市	B0FFIK9RL8	[]	优衣库(CFC富兴时代)	湖南省	[]	购物服务;服装鞋帽皮具店;品牌服装店	061101	112.988029	28.214424	430000	湖南省	UNIQLO
112.862472,28.200692	枫林三路1099号步步高梅溪新天地G层	岳麓区	长沙市	B0FFHR3AHT	[]	优衣库(步步高梅溪新天地店)	湖南省	[]	购物服务;服装鞋帽皮具店;品牌服装店	061101	112.862472	28.200692	430000	湖南省	UNIQLO
112.591387,26.882683	幸福路13号衡阳万达广场1F	蒸湘区	衡阳市	B0FFI9ULAC	[]	优衣库(衡阳万达广场店)	湖南省	0734-2885580	购物服务;购物相关场所;购物相关场所	060000	112.591387	26.882683	430000	湖南省	UNIQLO
113.153770,27.838223	新华西路999号王府井百货F1层	芦淞区	株洲市	B0FFGWGIH7	[]	优衣库集合店(王府井百货)	湖南省	0731-22132990	购物服务;购物相关场所;购物相关场所	060000	113.153770	27.838223	430000	湖南省	UNIQLO
112.933222,28.218378	金星中路383号长沙王府井FAMILYPARK购物中心F1层	岳麓区	长沙市	B0FFH5X2RO	[]	UNIQLO(长沙王府井FAMILYPARK购物中心)	湖南省	[]	购物服务;服装鞋帽皮具店;品牌服装店	061101	112.933222	28.218378	430000	湖南省	UNIQLO
113.012358,28.186954	五里牌车站中路金苹果大市场南100米	芙蓉区	长沙市	B0FFG6ITRG	[]	优衣酷	湖南省	[]	购物服务;服装鞋帽皮具店;服装鞋帽皮具店	061100	113.012358	28.186954	430000	湖南省	UNIQLO
112.115918,26.786442	洪桥镇颜家坪鼎山西路61号	祁东县	衡阳市	B0FFGJM5LZ	[]	yy优衣库	湖南省	[]	购物服务;购物相关场所;购物相关场所	060000	112.115918	26.786442	430000	湖南省	UNIQLO
112.972122,28.191435	解放西路BOBO国际2405室	天心区	长沙市	B0FFI9XLR3	[]	优衣库外贸服装	湖南省	[]	购物服务;专卖店;专营店	061200	112.972122	28.191435	430000	湖南省	UNIQLO
121.458733,31.229325	南京西路969号通利商厦	静安区	上海市	B00156O8P0	[]	优衣库(南京西路店)	上海市	021-52509688	购物服务;服装鞋帽皮具店;品牌服装店	061101	121.458733	31.229325	310000	上海市	UNIQLO
121.437609,31.195425	虹桥路1号港汇恒隆广场4层	徐汇区	上海市	B00155KYM5	[]	优衣库(港汇恒隆广场)	上海市	021-64480698	购物服务;服装鞋帽皮具店;品牌服装店	061101	121.437609	31.195425	310000	上海市	UNIQLO
121.513863,31.300251	淞沪路77号万达商业广场B1层	杨浦区	上海市	B00156EXPP	[]	优衣库(五角场万达广场店)	上海市	021-65111513	购物服务;服装鞋帽皮具店;品牌服装店	061101	121.513863	31.300251	310000	上海市	UNIQLO
121.412504,31.232964	中山北路3300号月星环球港B1141-B2层	普陀区	上海市	B0015730S6	[]	优衣库(月星环球港店)	上海市	021-62860058	购物服务;服装鞋帽皮具店;品牌服装店	061101	121.412504	31.232964	310000	上海市	UNIQLO
121.419005,31.217889	长宁路999号兆丰多媒体广场1层	长宁区	上海市	B0FFFCTC93	[]	优衣库(兆丰广场)	上海市	021-62220507	购物服务;服装鞋帽皮具店;品牌服装店	061101	121.419005	31.217889	310000	上海市	UNIQLO
121.570295,31.114184	年家浜路518号万达广场1层	浦东新区	上海市	B001572VQX	[]	优衣库(周浦万达店)	上海市	021-20969830	购物服务;服装鞋帽皮具店;品牌服装店	061101	121.570295	31.114184	310000	上海市	UNIQLO
121.461199,31.217518	淮海中路887号1-5层	黄浦区	上海市	B00157HUNM	[]	优衣库(淮海中路店)	上海市	021-54923232	购物服务;服装鞋帽皮具店;品牌服装店	061101	121.461199	31.217518	310000	上海市	UNIQLO
121.437204,31.239420	长寿路401号亚新生活广场1F层	普陀区	上海市	B0FFF6XDFI	[]	优衣库(亚新广场店)	上海市	021-52788895	购物服务;服装鞋帽皮具店;品牌服装店	061101	121.437204	31.239420	310000	上海市	UNIQLO
121.442339,31.192202	辛耕路137号永新坊1-2层	徐汇区	上海市	B00157HFA0	[]	优衣库(上海永新城店)	上海市	021-33686433	购物服务;服装鞋帽皮具店;品牌服装店	061101	121.442339	31.192202	310000	上海市	UNIQLO
121.457786,31.185919	中山南二路699号正大乐城F1层7-103	徐汇区	上海市	B0FFF5TIPU	[]	优衣库(正大乐城)	上海市	021-60671638	购物服务;服装鞋帽皮具店;品牌服装店	061101	121.457786	31.185919	310000	上海市	UNIQLO
121.452590,31.274910	共和新路1968号大宁国际商业广场8座1-2层	静安区	上海市	B0FFF5WKN8	[]	优衣库(大宁国际店)	上海市	021-33870166	购物服务;服装鞋帽皮具店;品牌服装店	061101	121.452590	31.274910	310000	上海市	UNIQLO
121.347256,30.732562	板桥西路189号金山百联购物中心1层	金山区	上海市	B0FFF75BDP	[]	优衣库(金山百联店)	上海市	021-67220787	购物服务;服装鞋帽皮具店;品牌服装店	061101	121.347256	30.732562	310000	上海市	UNIQLO
121.516385,31.274797	控江路1628号紫荆广场1层	杨浦区	上海市	B0FFGE02L0	[]	优衣库(紫荆广场店)	上海市	021-65066268	购物服务;服装鞋帽皮具店;品牌服装店	061101	121.516385	31.274797	310000	上海市	UNIQLO
121.484663,31.248960	四川北路859号中信广场东区F1层4-03	虹口区	上海市	B0FFF00L9C	[]	优衣库(中信广场东区)	上海市	021-66838587	购物服务;服装鞋帽皮具店;品牌服装店	061101	121.484663	31.248960	310000	上海市	UNIQLO
121.499641,31.237120	陆家嘴西路168号正大广场B1层15号	浦东新区	上海市	B0FFGPMKV5	[]	优衣库(正大广场店)	上海市	021-50988078	购物服务;服装鞋帽皮具店;品牌服装店	061101	121.499641	31.237120	310000	上海市	UNIQLO
121.493256,31.179330	世博大道1368号世博源5区B2层5B16-18	浦东新区	上海市	B0FFF5BHWY	[]	优衣库(世博源5区)	上海市	021-31078668;021-31078659	购物服务;服装鞋帽皮具店;品牌服装店	061101	121.493256	31.179330	310000	上海市	UNIQLO
121.422875,31.237936	武宁路101号我格广场F2层L2-22A	普陀区	上海市	B0FFHPMOXE	[]	优衣库(我格广场店)	上海市	021-32121176	购物服务;服装鞋帽皮具店;品牌服装店	061101	121.422875	31.237936	310000	上海市	UNIQLO
